GO.ID	Term	Annotated	Significant	Expected	Fisher	Genes
GO:0001539	cilium or flagellum-dependent cell motility	15	1	0.27	1.00000	LOC_00010727
GO:0006661	phosphatidylinositol biosynthetic process	38	1	0.7	1.00000	LOC_00010705
GO:0043412	macromolecule modification	364	3	6.67	1.00000	LOC_00010658;LOC_00010696;LOC_00010697
GO:0032329	serine transport	1	1	0.02	1.00000	LOC_00010691
GO:0006662	glycerol ether metabolic process	5	3	0.09	1.00000	LOC_00010671;LOC_00010672;LOC_00010673
GO:0043413	macromolecule glycosylation	83	1	1.52	1.00000	LOC_00010697
GO:0018958	phenol-containing compound metabolic process	18	1	0.33	1.00000	LOC_00010719
GO:0006664	glycolipid metabolic process	23	1	0.42	1.00000	LOC_00010705
GO:0170033	L-amino acid metabolic process	62	4	1.14	1.00000	LOC_00010469;LOC_00010541;LOC_00010621;LOC_00010630
GO:0097384	cellular lipid biosynthetic process	5	3	0.09	1.00000	LOC_00010671;LOC_00010672;LOC_00010673
GO:0170034	L-amino acid biosynthetic process	29	1	0.53	1.00000	LOC_00010621
GO:0000045	autophagosome assembly	10	1	0.18	1.00000	LOC_00010727
GO:0170035	L-amino acid catabolic process	20	2	0.37	1.00000	LOC_00010541;LOC_00010630
GO:0046174	polyol catabolic process	6	1	0.11	1.00000	LOC_00010631
GO:0170038	proteinogenic amino acid biosynthetic process	29	1	0.53	1.00000	LOC_00010621
GO:0170039	proteinogenic amino acid metabolic process	61	4	1.12	1.00000	LOC_00010469;LOC_00010541;LOC_00010621;LOC_00010630
GO:0051707	response to other organism	86	1	1.58	1.00000	LOC_00010719
GO:0006259	DNA metabolic process	999	14	18.3	1.00000	LOC_00010429;LOC_00010473;LOC_00010484;LOC_00010495;LOC_00010515;LOC_00010517;LOC_00010545;LOC_00010648;LOC_00010658;LOC_00010664;LOC_00010702;LOC_00010712;LOC_00010713;LOC_00010717
GO:0010498	proteasomal protein catabolic process	64	2	1.17	1.00000	LOC_00010448;LOC_00010696
GO:0048598	embryonic morphogenesis	19	1	0.35	1.00000	LOC_00010727
GO:0104004	cellular response to environmental stimulus	6	2	0.11	1.00000	LOC_00010586;LOC_00010588
GO:1904555	L-proline transmembrane transport	1	1	0.02	1.00000	LOC_00010691
GO:0006650	glycerophospholipid metabolic process	57	1	1.04	1.00000	LOC_00010705
GO:0019646	aerobic electron transport chain	21	1	0.38	1.00000	LOC_00010532
GO:1902531	regulation of intracellular signal transduction	76	4	1.39	1.00000	LOC_00010500;LOC_00010627;LOC_00010644;LOC_00010701
GO:1902532	negative regulation of intracellular signal transduction	26	2	0.48	1.00000	LOC_00010644;LOC_00010701
GO:0019233	sensory perception of pain	2	1	0.04	1.00000	LOC_00010659
GO:1902533	positive regulation of intracellular signal transduction	30	1	0.55	1.00000	LOC_00010627
GO:1904951	positive regulation of establishment of protein localization	7	1	0.13	1.00000	LOC_00010647
GO:0140352	export from cell	46	4	0.84	1.00000	LOC_00010463;LOC_00010629;LOC_00010647;LOC_00010691
GO:1901503	ether biosynthetic process	5	3	0.09	1.00000	LOC_00010671;LOC_00010672;LOC_00010673
GO:0001101	response to acid chemical	2	1	0.04	1.00000	LOC_00010627
GO:0046128	purine ribonucleoside metabolic process	8	1	0.15	1.00000	LOC_00010659
GO:1903510	mucopolysaccharide metabolic process	5	1	0.09	1.00000	LOC_00010731
GO:0051090	regulation of DNA-binding transcription factor activity	3	1	0.05	1.00000	LOC_00010484
GO:0051093	negative regulation of developmental process	32	1	0.59	1.00000	LOC_00010656
GO:0043433	negative regulation of DNA-binding transcription factor activity	3	1	0.05	1.00000	LOC_00010484
GO:0019637	organophosphate metabolic process	267	6	4.89	1.00000	LOC_00010449;LOC_00010469;LOC_00010589;LOC_00010631;LOC_00010659;LOC_00010705
GO:0016106	sesquiterpenoid biosynthetic process	2	1	0.04	1.00000	LOC_00010576
GO:0008299	isoprenoid biosynthetic process	15	1	0.27	1.00000	LOC_00010576
GO:0043436	oxoacid metabolic process	209	4	3.83	1.00000	LOC_00010469;LOC_00010541;LOC_00010621;LOC_00010630
GO:0090504	epiboly	3	1	0.05	1.00000	LOC_00010595
GO:0007267	cell-cell signaling	78	3	1.43	1.00000	LOC_00010463;LOC_00010647;LOC_00010691
GO:0090505	epiboly involved in wound healing	3	1	0.05	1.00000	LOC_00010595
GO:0007268	chemical synaptic transmission	59	2	1.08	1.00000	LOC_00010463;LOC_00010691
GO:0072662	protein localization to peroxisome	6	1	0.11	1.00000	LOC_00010640
GO:0006275	regulation of DNA replication	8	1	0.15	1.00000	LOC_00010484
GO:0060491	regulation of cell projection assembly	14	1	0.26	1.00000	LOC_00010727
GO:0072663	establishment of protein localization to peroxisome	6	1	0.11	1.00000	LOC_00010640
GO:0097720	calcineurin-mediated signaling	2	1	0.04	1.00000	LOC_00010644
GO:0051493	regulation of cytoskeleton organization	42	1	0.77	1.00000	LOC_00010625
GO:1905647	proline import across plasma membrane	1	1	0.02	1.00000	LOC_00010691
GO:0051494	negative regulation of cytoskeleton organization	15	1	0.27	1.00000	LOC_00010625
GO:0097722	sperm motility	6	1	0.11	1.00000	LOC_00010727
GO:0045930	negative regulation of mitotic cell cycle	19	1	0.35	1.00000	LOC_00010696
GO:2000177	regulation of neural precursor cell proliferation	4	1	0.07	1.00000	LOC_00010656
GO:2000178	negative regulation of neural precursor cell proliferation	2	1	0.04	1.00000	LOC_00010656
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	62	3	1.14	1.00000	LOC_00010586;LOC_00010588;LOC_00010644
GO:0015695	organic cation transport	4	1	0.07	1.00000	LOC_00010691
GO:0046928	regulation of neurotransmitter secretion	5	1	0.09	1.00000	LOC_00010691
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	119	3	2.18	1.00000	LOC_00010484;LOC_00010508;LOC_00010656
GO:0044419	biological process involved in interspecies interaction between organisms	92	1	1.69	1.00000	LOC_00010719
GO:2001233	regulation of apoptotic signaling pathway	6	1	0.11	1.00000	LOC_00010484
GO:0071229	cellular response to acid chemical	2	1	0.04	1.00000	LOC_00010627
GO:2001235	positive regulation of apoptotic signaling pathway	4	1	0.07	1.00000	LOC_00010484
GO:2001236	regulation of extrinsic apoptotic signaling pathway	4	1	0.07	1.00000	LOC_00010484
GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	3	1	0.05	1.00000	LOC_00010484
GO:0010467	gene expression	1600	32	29.31	1.00000	LOC_00010444;LOC_00010453;LOC_00010461;LOC_00010484;LOC_00010487;LOC_00010492;LOC_00010498;LOC_00010508;LOC_00010514;LOC_00010556;LOC_00010560;LOC_00010569;LOC_00010578;LOC_00010579;LOC_00010586;LOC_00010588;LOC_00010589;LOC_00010592;LOC_00010596;LOC_00010605;LOC_00010612;LOC_00010624;LOC_00010642;LOC_00010644;LOC_00010656;LOC_00010657;LOC_00010660;LOC_00010685;LOC_00010703;LOC_00010704;LOC_00010705;LOC_00010727
GO:1901292	nucleoside phosphate catabolic process	29	1	0.53	1.00000	LOC_00010589
GO:1903530	regulation of secretion by cell	14	2	0.26	1.00000	LOC_00010647;LOC_00010691
GO:0010468	regulation of gene expression	735	19	13.47	1.00000	LOC_00010444;LOC_00010453;LOC_00010484;LOC_00010492;LOC_00010508;LOC_00010556;LOC_00010586;LOC_00010588;LOC_00010589;LOC_00010592;LOC_00010605;LOC_00010612;LOC_00010624;LOC_00010644;LOC_00010656;LOC_00010660;LOC_00010703;LOC_00010704;LOC_00010727
GO:1901293	nucleoside phosphate biosynthetic process	102	2	1.87	1.00000	LOC_00010449;LOC_00010469
GO:0072657	protein localization to membrane	39	2	0.71	1.00000	LOC_00010463;LOC_00010542
GO:0048568	embryonic organ development	22	1	0.4	1.00000	LOC_00010719
GO:0044818	mitotic G2/M transition checkpoint	4	1	0.07	1.00000	LOC_00010696
GO:1903532	positive regulation of secretion by cell	6	1	0.11	1.00000	LOC_00010647
GO:0007281	germ cell development	42	2	0.77	1.00000	LOC_00010543;LOC_00010727
GO:0007283	spermatogenesis	36	2	0.66	1.00000	LOC_00010543;LOC_00010727
GO:0071214	cellular response to abiotic stimulus	6	2	0.11	1.00000	LOC_00010586;LOC_00010588
GO:0007286	spermatid development	16	1	0.29	1.00000	LOC_00010727
GO:0098771	inorganic ion homeostasis	29	2	0.53	1.00000	LOC_00010486;LOC_00010733
GO:0007289	spermatid nucleus differentiation	6	1	0.11	1.00000	LOC_00010727
GO:0046942	carboxylic acid transport	26	1	0.48	1.00000	LOC_00010691
GO:1901698	response to nitrogen compound	25	1	0.46	1.00000	LOC_00010647
GO:1902903	regulation of supramolecular fiber organization	31	3	0.57	1.00000	LOC_00010586;LOC_00010588;LOC_00010625
GO:1902904	negative regulation of supramolecular fiber organization	16	3	0.29	1.00000	LOC_00010586;LOC_00010588;LOC_00010625
GO:0007275	multicellular organism development	374	12	6.85	1.00000	LOC_00010494;LOC_00010500;LOC_00010543;LOC_00010559;LOC_00010579;LOC_00010586;LOC_00010588;LOC_00010654;LOC_00010656;LOC_00010711;LOC_00010719;LOC_00010727
GO:0007276	gamete generation	59	2	1.08	1.00000	LOC_00010543;LOC_00010727
GO:0022613	ribonucleoprotein complex biogenesis	163	2	2.99	1.00000	LOC_00010461;LOC_00010498
GO:0007277	pole cell development	3	1	0.05	1.00000	LOC_00010543
GO:0048583	regulation of response to stimulus	206	7	3.77	1.00000	LOC_00010484;LOC_00010500;LOC_00010627;LOC_00010644;LOC_00010659;LOC_00010701;LOC_00010727
GO:0048584	positive regulation of response to stimulus	84	4	1.54	1.00000	LOC_00010484;LOC_00010627;LOC_00010659;LOC_00010727
GO:0048585	negative regulation of response to stimulus	62	2	1.14	1.00000	LOC_00010644;LOC_00010701
GO:0022618	protein-RNA complex assembly	44	1	0.81	1.00000	LOC_00010461
GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	3	1	0.05	1.00000	LOC_00010647
GO:0009725	response to hormone	29	1	0.53	1.00000	LOC_00010647
GO:0044837	actomyosin contractile ring organization	3	1	0.05	1.00000	LOC_00010543
GO:0051050	positive regulation of transport	26	1	0.48	1.00000	LOC_00010647
GO:0051051	negative regulation of transport	14	3	0.26	1.00000	LOC_00010579;LOC_00010586;LOC_00010588
GO:0044839	cell cycle G2/M phase transition	8	1	0.15	1.00000	LOC_00010696
GO:0042592	homeostatic process	68	4	1.25	1.00000	LOC_00010486;LOC_00010647;LOC_00010727;LOC_00010733
GO:0051052	regulation of DNA metabolic process	17	1	0.31	1.00000	LOC_00010484
GO:0009314	response to radiation	33	3	0.6	1.00000	LOC_00010586;LOC_00010588;LOC_00010608
GO:0042593	glucose homeostasis	9	1	0.16	1.00000	LOC_00010647
GO:0061572	actin filament bundle organization	4	2	0.07	1.00000	LOC_00010595;LOC_00010734
GO:0051054	positive regulation of DNA metabolic process	7	1	0.13	1.00000	LOC_00010484
GO:0006643	membrane lipid metabolic process	48	1	0.88	1.00000	LOC_00010705
GO:0006644	phospholipid metabolic process	93	1	1.7	1.00000	LOC_00010705
GO:0051056	regulation of small GTPase mediated signal transduction	22	1	0.4	1.00000	LOC_00010500
GO:0008652	amino acid biosynthetic process	35	1	0.64	1.00000	LOC_00010621
GO:0050793	regulation of developmental process	91	2	1.67	1.00000	LOC_00010656;LOC_00010727
GO:0008654	phospholipid biosynthetic process	63	1	1.15	1.00000	LOC_00010705
GO:0050794	regulation of cellular process	1745	42	31.97	1.00000	LOC_00010444;LOC_00010453;LOC_00010460;LOC_00010468;LOC_00010484;LOC_00010485;LOC_00010486;LOC_00010492;LOC_00010500;LOC_00010508;LOC_00010511;LOC_00010512;LOC_00010521;LOC_00010543;LOC_00010556;LOC_00010579;LOC_00010586;LOC_00010588;LOC_00010589;LOC_00010592;LOC_00010594;LOC_00010595;LOC_00010605;LOC_00010608;LOC_00010612;LOC_00010624;LOC_00010625;LOC_00010626;LOC_00010627;LOC_00010639;LOC_00010644;LOC_00010647;LOC_00010656;LOC_00010659;LOC_00010660;LOC_00010691;LOC_00010696;LOC_00010701;LOC_00010703;LOC_00010704;LOC_00010719;LOC_00010727
GO:0050795	regulation of behavior	19	1	0.35	1.00000	LOC_00010727
GO:0042994	cytoplasmic sequestering of transcription factor	2	1	0.04	1.00000	LOC_00010484
GO:0030202	heparin metabolic process	4	1	0.07	1.00000	LOC_00010731
GO:0050796	regulation of insulin secretion	4	1	0.07	1.00000	LOC_00010647
GO:0030203	glycosaminoglycan metabolic process	16	1	0.29	1.00000	LOC_00010731
GO:1901264	carbohydrate derivative transport	10	2	0.18	1.00000	LOC_00010450;LOC_00010687
GO:0008283	cell population proliferation	49	2	0.9	1.00000	LOC_00010656;LOC_00010727
GO:0098718	serine import across plasma membrane	1	1	0.02	1.00000	LOC_00010691
GO:0009719	response to endogenous stimulus	37	1	0.68	1.00000	LOC_00010647
GO:0008285	negative regulation of cell population proliferation	11	2	0.2	1.00000	LOC_00010656;LOC_00010727
GO:1902692	regulation of neuroblast proliferation	2	1	0.04	1.00000	LOC_00010656
GO:1903509	liposaccharide metabolic process	23	1	0.42	1.00000	LOC_00010705
GO:0010876	lipid localization	89	7	1.63	1.00000	LOC_00010555;LOC_00010562;LOC_00010568;LOC_00010571;LOC_00010572;LOC_00010573;LOC_00010686
GO:1901661	quinone metabolic process	14	1	0.26	1.00000	LOC_00010455
GO:0048522	positive regulation of cellular process	234	8	4.29	1.00000	LOC_00010484;LOC_00010508;LOC_00010521;LOC_00010627;LOC_00010647;LOC_00010656;LOC_00010659;LOC_00010727
GO:1901663	quinone biosynthetic process	14	1	0.26	1.00000	LOC_00010455
GO:0048523	negative regulation of cellular process	323	13	5.92	1.00000	LOC_00010486;LOC_00010579;LOC_00010586;LOC_00010588;LOC_00010605;LOC_00010624;LOC_00010625;LOC_00010644;LOC_00010656;LOC_00010660;LOC_00010696;LOC_00010701;LOC_00010727
GO:0007610	behavior	62	1	1.14	1.00000	LOC_00010727
GO:0009743	response to carbohydrate	6	1	0.11	1.00000	LOC_00010647
GO:0009746	response to hexose	6	1	0.11	1.00000	LOC_00010647
GO:0070925	organelle assembly	101	1	1.85	1.00000	LOC_00010727
GO:0034330	cell junction organization	46	1	0.84	1.00000	LOC_00010711
GO:0009749	response to glucose	6	1	0.11	1.00000	LOC_00010647
GO:0046504	glycerol ether biosynthetic process	5	3	0.09	1.00000	LOC_00010671;LOC_00010672;LOC_00010673
GO:0008277	regulation of G protein-coupled receptor signaling pathway	8	1	0.15	1.00000	LOC_00010659
GO:0048513	animal organ development	218	10	3.99	1.00000	LOC_00010500;LOC_00010543;LOC_00010579;LOC_00010586;LOC_00010588;LOC_00010654;LOC_00010706;LOC_00010719;LOC_00010727;LOC_00010734
GO:0048514	blood vessel morphogenesis	18	1	0.33	1.00000	LOC_00010559
GO:0048515	spermatid differentiation	16	1	0.29	1.00000	LOC_00010727
GO:0046903	secretion	55	4	1.01	1.00000	LOC_00010463;LOC_00010629;LOC_00010647;LOC_00010691
GO:1901657	glycosyl compound metabolic process	15	1	0.27	1.00000	LOC_00010659
GO:0048518	positive regulation of biological process	291	8	5.33	1.00000	LOC_00010484;LOC_00010508;LOC_00010521;LOC_00010627;LOC_00010647;LOC_00010656;LOC_00010659;LOC_00010727
GO:0060021	roof of mouth development	3	1	0.05	1.00000	LOC_00010727
GO:0048519	negative regulation of biological process	339	13	6.21	1.00000	LOC_00010486;LOC_00010579;LOC_00010586;LOC_00010588;LOC_00010605;LOC_00010624;LOC_00010625;LOC_00010644;LOC_00010656;LOC_00010660;LOC_00010696;LOC_00010701;LOC_00010727
GO:0018904	ether metabolic process	5	3	0.09	1.00000	LOC_00010671;LOC_00010672;LOC_00010673
GO:0070542	response to fatty acid	3	1	0.05	1.00000	LOC_00010647
GO:0098739	import across plasma membrane	8	1	0.15	1.00000	LOC_00010691
GO:0046907	intracellular transport	282	5	5.17	1.00000	LOC_00010579;LOC_00010586;LOC_00010588;LOC_00010640;LOC_00010727
GO:0061919	process utilizing autophagic mechanism	61	1	1.12	1.00000	LOC_00010727
GO:0032890	regulation of organic acid transport	2	1	0.04	1.00000	LOC_00010691
GO:0010817	regulation of hormone levels	24	2	0.44	1.00000	LOC_00010576;LOC_00010647
GO:0019362	pyridine nucleotide metabolic process	30	1	0.55	1.00000	LOC_00010469
GO:0019363	pyridine nucleotide biosynthetic process	7	1	0.13	1.00000	LOC_00010469
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	2	1	0.04	1.00000	LOC_00010484
GO:0007631	feeding behavior	7	1	0.13	1.00000	LOC_00010727
GO:0050767	regulation of neurogenesis	10	1	0.18	1.00000	LOC_00010656
GO:0050768	negative regulation of neurogenesis	5	1	0.09	1.00000	LOC_00010656
GO:0042180	cellular ketone metabolic process	27	1	0.49	1.00000	LOC_00010455
GO:0042181	ketone biosynthetic process	15	1	0.27	1.00000	LOC_00010455
GO:0061535	glutamate secretion, neurotransmission	2	1	0.04	1.00000	LOC_00010691
GO:0006605	protein targeting	56	1	1.03	1.00000	LOC_00010640
GO:0008219	cell death	92	5	1.69	1.00000	LOC_00010484;LOC_00010579;LOC_00010586;LOC_00010588;LOC_00010644
GO:0051017	actin filament bundle assembly	4	2	0.07	1.00000	LOC_00010595;LOC_00010734
GO:0022603	regulation of anatomical structure morphogenesis	33	1	0.6	1.00000	LOC_00010727
GO:0008610	lipid biosynthetic process	164	5	3	1.00000	LOC_00010576;LOC_00010671;LOC_00010672;LOC_00010673;LOC_00010705
GO:0022607	cellular component assembly	352	10	6.45	1.00000	LOC_00010461;LOC_00010484;LOC_00010543;LOC_00010560;LOC_00010586;LOC_00010588;LOC_00010595;LOC_00010625;LOC_00010727;LOC_00010734
GO:0090276	regulation of peptide hormone secretion	4	1	0.07	1.00000	LOC_00010647
GO:1901679	nucleotide transmembrane transport	3	1	0.05	1.00000	LOC_00010450
GO:0090277	positive regulation of peptide hormone secretion	3	1	0.05	1.00000	LOC_00010647
GO:0019359	nicotinamide nucleotide biosynthetic process	6	1	0.11	1.00000	LOC_00010469
GO:0019751	polyol metabolic process	22	1	0.4	1.00000	LOC_00010631
GO:0009306	protein secretion	15	1	0.27	1.00000	LOC_00010647
GO:0019752	carboxylic acid metabolic process	209	4	3.83	1.00000	LOC_00010469;LOC_00010541;LOC_00010621;LOC_00010630
GO:0051046	regulation of secretion	16	2	0.29	1.00000	LOC_00010647;LOC_00010691
GO:0009308	amine metabolic process	21	1	0.38	1.00000	LOC_00010469
GO:0051047	positive regulation of secretion	6	1	0.11	1.00000	LOC_00010647
GO:0110053	regulation of actin filament organization	24	1	0.44	1.00000	LOC_00010625
GO:0051049	regulation of transport	52	5	0.95	1.00000	LOC_00010579;LOC_00010586;LOC_00010588;LOC_00010647;LOC_00010691
GO:0035590	purinergic nucleotide receptor signaling pathway	2	1	0.04	1.00000	LOC_00010659
GO:0010837	regulation of keratinocyte proliferation	2	1	0.04	1.00000	LOC_00010727
GO:0034308	primary alcohol metabolic process	4	1	0.07	1.00000	LOC_00010659
GO:0035592	establishment of protein localization to extracellular region	15	1	0.27	1.00000	LOC_00010647
GO:0042176	regulation of protein catabolic process	20	1	0.37	1.00000	LOC_00010484
GO:0071396	cellular response to lipid	19	1	0.35	1.00000	LOC_00010647
GO:0042981	regulation of apoptotic process	45	5	0.82	1.00000	LOC_00010484;LOC_00010579;LOC_00010586;LOC_00010588;LOC_00010644
GO:0001678	intracellular glucose homeostasis	6	1	0.11	1.00000	LOC_00010647
GO:0008645	hexose transmembrane transport	4	1	0.07	1.00000	LOC_00010647
GO:0006397	mRNA processing	179	1	3.28	1.00000	LOC_00010642
GO:0050789	regulation of biological process	1858	43	34.04	1.00000	LOC_00010444;LOC_00010453;LOC_00010460;LOC_00010463;LOC_00010468;LOC_00010484;LOC_00010485;LOC_00010486;LOC_00010492;LOC_00010500;LOC_00010508;LOC_00010511;LOC_00010512;LOC_00010521;LOC_00010543;LOC_00010556;LOC_00010579;LOC_00010586;LOC_00010588;LOC_00010589;LOC_00010592;LOC_00010594;LOC_00010595;LOC_00010605;LOC_00010608;LOC_00010612;LOC_00010624;LOC_00010625;LOC_00010626;LOC_00010627;LOC_00010639;LOC_00010644;LOC_00010647;LOC_00010656;LOC_00010659;LOC_00010660;LOC_00010691;LOC_00010696;LOC_00010701;LOC_00010703;LOC_00010704;LOC_00010719;LOC_00010727
GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	1	1	0.02	1.00000	LOC_00010727
GO:1902680	positive regulation of RNA biosynthetic process	89	2	1.63	1.00000	LOC_00010508;LOC_00010656
GO:0006790	sulfur compound metabolic process	59	2	1.08	1.00000	LOC_00010659;LOC_00010731
GO:0006793	phosphorus metabolic process	650	10	11.91	1.00000	LOC_00010449;LOC_00010469;LOC_00010561;LOC_00010589;LOC_00010596;LOC_00010631;LOC_00010659;LOC_00010698;LOC_00010705;LOC_00010706
GO:0040029	epigenetic regulation of gene expression	14	1	0.26	1.00000	LOC_00010656
GO:1901615	organic hydroxy compound metabolic process	76	3	1.39	1.00000	LOC_00010631;LOC_00010659;LOC_00010719
GO:0042127	regulation of cell population proliferation	31	2	0.57	1.00000	LOC_00010656;LOC_00010727
GO:0006796	phosphate-containing compound metabolic process	650	10	11.91	1.00000	LOC_00010449;LOC_00010469;LOC_00010561;LOC_00010589;LOC_00010596;LOC_00010631;LOC_00010659;LOC_00010698;LOC_00010705;LOC_00010706
